town,traffic,weather,start,target,route_completion,lights_ran,duration,outside_lane,collision,collision_vehicle,collision_walker,in_route,blocked
Town01,1,10,152,84,97.09,3,156.25,2.58,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,14,152,84,13.25,0,197.6,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,10,185,121,100.0,2,366.3,1.61,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,14,185,121,31.02,0,255.0,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,10,127,56,100.0,1,235.5,31.32,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,14,127,56,69.36,0,201.3,3.72,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,10,112,6,17.89,1,200.35,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,14,112,6,18.12,1,245.05,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,10,40,190,100.0,5,470.55,1.67,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,14,40,190,4.75,0,190.5,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,10,174,121,57.15,2,95.45,2.54,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,14,174,121,1.24,0,184.85,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,10,119,185,44.17,0,68.3,1.57,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,14,119,185,44.17,0,232.1,1.57,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,10,236,223,100.0,1,234.05,1.17,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,14,236,223,27.5,0,190.4,13.42,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,10,217,152,53.32,1,341.25,12.85,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
