town,traffic,weather,start,target,route_completion,lights_ran,duration,outside_lane,collision,collision_vehicle,collision_walker,in_route,blocked
Town01,0,1,11,17,70.36,2,211.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,11,17,98.84,3,211.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,11,17,25.2,0,197.95,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,11,17,96.13,3,61.9,1.61,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,78,245,46.3,1,231.7,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,3,78,245,46.13,0,231.2,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,6,78,245,52.33,0,60.85,3.53,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,78,245,88.08,1,95,1.93,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,3,175,100,4,100.35,1.84,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,3,175,1.77,0,184.85,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,6,3,175,5.91,1,188.95,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,3,175,5.26,0,188.4,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,1,92,112,100,1,177.75,2.12,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,92,112,100,1,178.25,0.46,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,92,112,100,1,184.6,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,92,112,21.51,0,41.8,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,233,238,100,4,161.45,44.05,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,233,238,100,4,161.85,0.34,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,233,238,100,4,164.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,233,238,11.86,1,22.65,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,4,54,87.71,3,281.95,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,3,4,54,87.52,3,283.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,6,4,54,47.64,2,235.7,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,4,54,100,3,114.65,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,17,205,44.84,4,268.2,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,3,17,205,44.5,4,270.65,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,6,17,205,21.29,2,222,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,17,205,94.88,5,184.55,1.88,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,221,210,45.83,0,68.1,6.64,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,221,210,44.92,0,66.75,1.67,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,221,210,23.26,0,217.8,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,221,210,100,3,144.05,0.57,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,152,84,97.24,3,110.55,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,152,84,72.13,1,262.95,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,6,152,84,100,3,114.75,1.31,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,152,84,72.62,2,263.4,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,1,185,121,100,1,230.75,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,185,121,100,2,445,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,185,121,69.17,1,168.1,3.85,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,185,121,100,1,231.55,0.15,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,127,56,100,1,235.7,59.72,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,127,56,100,1,236.35,29.78,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,127,56,95.7,2,413.45,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,127,56,1.33,0,6.1,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,112,6,100,5,97.5,3.37,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,112,6,30.32,2,214.4,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,6,112,6,100,5,103.7,2,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,112,6,28.53,2,34.7,2.35,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,40,190,100,5,157.5,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,40,190,72.36,4,119.25,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,40,190,24.49,1,222.4,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,40,190,72.47,4,301.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,1,174,121,100,2,161.6,0.22,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,174,121,100,2,162.65,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,174,121,55.86,2,93.9,2.94,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,174,121,100,2,161.95,0.63,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,119,185,44.76,0,67.6,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,119,185,44.29,0,67,0.27,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,119,185,100,1,151.95,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,119,185,44.9,0,67.9,3.18,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,236,223,100,0,150.55,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,236,223,100,0,151.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,236,223,81.06,0,124.55,2.18,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,236,223,100,0,150.7,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,217,152,73.16,4,376.4,0.56,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,3,217,152,68.34,3,365.3,0.6,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,6,217,152,30.55,0,122.6,0.27,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,217,152,100,4,261.8,1.22,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,78,225,65.22,3,159.1,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,78,225,65.22,4,164.15,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,78,225,30.13,0,58.55,4.98,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,78,225,65.22,2,165.9,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,103,21,100,4,474.1,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,103,21,24.33,1,460.75,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,6,103,21,83.78,3,341.45,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,103,21,100,4,302.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,127,87,100,1,213.9,57.41,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,127,87,100,1,214.6,24.27,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,127,87,100,2,217.45,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,127,87,1.46,0,6,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,19,103,54.11,2,108.35,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,19,103,59.32,3,125.2,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,19,103,46.46,2,275,30.43,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,19,103,59.32,3,185.6,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,230,210,100,0,37.5,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,230,210,100,0,37.7,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,230,210,6.74,0,136.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,230,210,100,0,38.1,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,250,190,37.77,1,41,3.97,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,250,190,37.55,1,45.4,0.86,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,250,190,21.53,0,24.25,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,250,190,37.55,1,39.8,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,220,118,31.2,0,36.05,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,220,118,30.12,0,34.95,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,220,118,100,2,112.65,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,220,118,32.21,0,37.1,9.89,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,200,224,12.72,2,23.15,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,200,224,62.43,3,160.8,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,200,224,0.42,0,384.55,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,200,224,46.84,3,177.25,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,11,17,47.08,1,29,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,11,17,55.98,1,35.25,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,11,17,51.34,1,211.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,11,17,56.37,1,37.3,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,78,245,100,3,144.7,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,78,245,100,2,147.65,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,78,245,52.33,0,60.95,2.94,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,78,245,88.29,1,104,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,3,175,22.07,2,23.95,8.98,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,3,175,1.77,0,261.75,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,6,3,175,35.17,3,272.75,6.73,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,3,175,100,4,182,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,92,112,95.48,0,202.7,2.05,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,92,112,86.24,0,161.25,0.35,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,92,112,87.58,0,160.45,0.89,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,92,112,21.51,0,41.9,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,233,238,96.96,4,158.45,45,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,233,238,100,4,161.8,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,233,238,100,4,165.2,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,233,238,11.86,1,24.05,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,4,54,10.91,0,14.7,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,4,54,100,3,282.15,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,4,54,14.02,0,20.55,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,4,54,100,2,169.7,0.22,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,17,205,94.07,4,208.45,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,17,205,25.46,3,66.05,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,17,205,21.4,2,251,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,17,205,94.54,5,184.55,1.53,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,221,210,45.99,0,68.2,6.62,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,221,210,44.92,0,66.75,1.67,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,221,210,23.26,0,217.3,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,221,210,100,3,144,0.76,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,152,84,97.85,2,214,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,152,84,97.09,3,118,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,152,84,20.15,0,25.1,5.88,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,152,84,97.24,3,110.4,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,185,121,57.77,1,136.75,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,185,121,100,2,259.25,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,185,121,2.39,0,8.1,60.15,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,185,121,100,1,232.35,0.15,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,127,56,100,1,235.7,59.83,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,127,56,100,1,236.45,29.66,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,127,56,100,2,307.3,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,127,56,1.33,0,6,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,112,6,100,5,97.3,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,112,6,38.37,3,362.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,112,6,100,5,100.15,2.45,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,112,6,28.76,2,34,3.11,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,40,190,100,5,157.3,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,40,190,100,5,434.85,0.71,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,40,190,24.91,1,416,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,40,190,72.47,4,394.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,1,174,121,100,2,161.5,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,174,121,100,2,162.5,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,174,121,55.86,2,97.05,2.94,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,174,121,100,2,162.1,1.49,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,119,185,44.76,0,67.6,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,119,185,44.17,0,66.95,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,119,185,100,2,152.15,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,119,185,45.39,0,68.5,4.21,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,236,223,100,0,150.5,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,236,223,100,0,151.65,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,236,223,81.06,1,125.5,2.18,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,236,223,100,0,150.7,0.66,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,217,152,30.47,0,82.25,1.35,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,217,152,51.82,1,331.2,0.79,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,6,217,152,31.05,0,165.4,3.23,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,217,152,73.41,4,194.95,8.3,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,78,225,22.84,0,77.6,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,78,225,12.51,0,29.55,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,78,225,17.92,0,526.65,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,2,8,78,225,23.68,0,82,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,103,21,29.41,2,88.5,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,103,21,63.5,1,254,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,103,21,28.11,2,105.5,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,103,21,27.37,2,40.45,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,127,87,62.99,1,192.55,1.59,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,127,87,34.42,0,76.6,0.37,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,127,87,63.19,2,153.85,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,127,87,1.46,0,5.8,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,19,103,17.09,0,26.8,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,19,103,22.47,0,34.4,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,19,103,14.63,0,23.1,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,19,103,23.86,0,36.55,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,230,210,100,0,37.5,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,230,210,100,0,37.75,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,230,210,6.74,0,136.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,230,210,100,0,37.9,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,250,190,1.56,0,3.95,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,250,190,1.34,0,3.75,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,250,190,1.78,0,4.45,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,250,190,1.34,0,3.65,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,220,118,30.77,0,35.6,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,220,118,30.12,0,34.95,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,220,118,47.5,1,64.8,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,220,118,31.61,0,36.65,8.64,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,200,224,12.89,2,22.95,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,200,224,48.32,1,120.6,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,200,224,41.71,1,337.4,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,200,224,44.44,1,114.25,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,11,17,45.92,1,28.45,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,11,17,56.76,1,47,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,11,17,51.72,1,211.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,11,17,86.19,3,51.65,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,78,245,24.02,0,29.4,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,78,245,36.75,0,46,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,78,245,41.13,0,64.55,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
