town,traffic,weather,start,target,route_completion,lights_ran,duration,outside_lane,collision,collision_vehicle,collision_walker,in_route,blocked
Town02,0,1,32,9,38.37,1,211.25,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,32,9,75.42,3,240.5,6.62,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,32,9,13.54,0,193.8,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,32,9,26.69,1,277.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,1,43,72,5.82,0,5,44.26,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,3,43,72,3.43,0,5.25,10.24,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,6,43,72,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,43,72,38.09,0,186.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,1,54,14,11.83,1,197.45,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,54,14,0.86,0,183.7,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,54,14,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,54,14,8.66,1,15.25,3.86,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,1,26,50,73.69,0,226.05,7.13,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,3,26,50,14.83,0,191.9,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,26,50,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,26,50,15.19,0,192.5,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,38,69,100,1,54.5,2.05,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,3,38,69,42.51,0,198.05,2.25,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,6,38,69,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,38,69,38.16,0,198.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,1,75,24,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,75,24,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,75,24,1.15,0,183.55,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,75,24,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,19,82,57.93,0,232.95,6.85,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,19,82,56.96,0,233.05,6.21,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,19,82,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,19,82,28.68,0,209.1,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,65,6,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,65,6,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,65,6,11.91,0,190.85,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,65,6,10.97,0,189.85,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,71,29,25.01,0,185.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,3,71,29,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
