town,traffic,weather,start,target,route_completion,lights_ran,duration,outside_lane,collision,collision_vehicle,collision_walker,in_route,blocked
Town01,0,1,3,175,100.0,4,101.3,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,3,175,100.0,4,100.95,1.34,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,3,175,11.05,0,13.3,32.69,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,3,175,100.0,4,101.7,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,92,112,100.0,1,177.35,1.37,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,92,112,100.0,1,177.55,0.76,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,92,112,100.0,1,177.95,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,92,112,100.0,1,177.85,0.46,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,233,238,100.0,4,161.1,1.84,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,233,238,100.0,4,161.35,1.17,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,233,238,100.0,4,161.65,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,233,238,100.0,4,161.5,0.67,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,4,54,100.0,4,113.65,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,4,54,100.0,4,114.2,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,4,54,47.64,2,235.85,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,4,54,47.64,2,235.75,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,1,17,205,94.07,5,182.95,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,17,205,93.8,5,183.1,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,17,205,21.17,2,260.9,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,17,205,21.17,2,264.1,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,1,221,210,45.99,0,69.55,6.77,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,221,210,44.92,0,66.75,2.09,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,221,210,77.1,1,299.9,0.98,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,221,210,100.0,4,144.4,0.95,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,152,84,97.85,3,110.75,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,152,84,96.94,3,111.05,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,152,84,100.0,3,113.2,0.32,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,152,84,98.0,3,110.95,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,185,121,100.0,0,231.35,0.86,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,185,121,100.0,0,232.9,0.77,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,185,121,3.44,0,10.1,15.05,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,185,121,33.96,0,266.2,0.67,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,1,127,56,100.0,1,234.85,31.64,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,127,56,100.0,1,234.95,31.18,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,127,56,100.0,1,235.6,1.15,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,127,56,100.0,1,235.35,30.61,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,112,6,17.89,1,199.95,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,3,112,6,17.89,1,199.6,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,6,112,6,18.12,1,201.7,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,112,6,17.67,1,199.1,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,1,40,190,100.0,6,156.75,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,40,190,100.0,5,157.45,1.12,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,40,190,100.0,5,162.55,1.24,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,40,190,72.47,4,299.25,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,1,174,121,100.0,2,162.3,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,174,121,100.0,2,163.4,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,174,121,57.01,2,95.1,4.14,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,174,121,100.0,2,162.0,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,119,185,44.76,0,68.0,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,119,185,44.76,0,68.15,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,119,185,44.76,0,68.2,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,119,185,44.76,0,68.05,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,236,223,100.0,0,150.8,1.18,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,236,223,100.0,0,152.25,1.03,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,236,223,82.3,0,126.25,3.64,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,8,236,223,100.0,0,150.65,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,1,217,152,31.05,0,83.85,3.74,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,3,217,152,100.0,4,533.55,1.14,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,0,6,217,152,48.05,1,310.2,0.64,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,0,8,217,152,53.32,2,322.05,0.96,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,1,78,225,65.34,3,129.55,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,78,225,65.34,3,126.05,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,78,225,65.34,3,223.2,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,78,225,65.43,1,158.45,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,103,21,100.0,3,138.5,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,103,21,100.0,3,139.6,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,103,21,100.0,1,441.25,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,103,21,60.98,2,345.3,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,1,127,87,100.0,1,213.55,26.2,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,127,87,100.0,1,213.9,25.7,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,127,87,100.0,1,214.3,1.26,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,127,87,100.0,1,214.1,24.81,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,19,103,31.72,1,47.15,0.0,FAILURE,SUCCESS,FAILURE,SUCCESS,SUCCESS
Town01,1,3,19,103,54.11,3,90.35,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,19,103,56.87,3,134.7,0.79,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,19,103,66.07,3,125.8,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,230,210,9.17,0,136.05,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,230,210,98.79,1,136.05,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,230,210,8.56,0,136.05,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,230,210,100.0,2,60.0,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,250,190,100.0,4,135.75,1.85,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,250,190,50.08,1,369.05,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,250,190,21.53,0,24.0,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,250,190,65.34,3,192.35,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,220,118,30.28,0,35.45,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,220,118,30.77,0,36.25,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,220,118,30.77,0,36.25,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,220,118,30.77,0,36.1,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,200,224,13.05,2,23.05,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,200,224,12.89,2,22.95,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,200,224,12.89,2,22.95,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,200,224,12.89,2,22.95,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,11,17,44.75,1,27.7,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,11,17,44.75,1,27.55,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,11,17,46.69,1,28.95,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,11,17,44.75,1,27.7,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,78,245,73.82,1,79.7,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,78,245,100.0,1,106.6,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,78,245,85.3,1,279.05,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,78,245,100.0,1,106.7,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,3,175,21.85,2,24.25,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,3,175,21.85,2,24.3,6.08,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,3,175,11.05,0,13.2,28.73,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,3,175,21.85,2,24.3,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,92,112,87.34,0,163.3,1.89,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,92,112,100.0,0,221.85,0.76,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,92,112,100.0,1,191.8,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,92,112,100.0,0,221.2,0.3,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,233,238,100.0,4,161.15,1.67,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,233,238,100.0,4,161.4,1.17,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,233,238,100.0,3,179.9,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,233,238,100.0,4,161.6,0.5,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,4,54,12.27,0,17.95,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,4,54,100.0,2,139.55,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,4,54,21.4,0,26.7,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,4,54,62.74,2,106.5,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,17,205,94.07,5,183.4,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,17,205,93.71,5,183.2,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,17,205,21.17,2,283.05,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,17,205,94.07,3,201.6,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,221,210,45.83,0,69.1,6.8,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,221,210,44.92,0,66.7,2.09,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,221,210,100.0,3,250.4,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,221,210,87.14,2,128.8,1.08,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,152,84,98.3,2,111.15,1.21,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,152,84,97.85,3,111.7,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,152,84,100.0,3,113.25,0.32,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,152,84,100.0,3,111.95,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,185,121,58.34,1,138.6,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,185,121,100.0,0,233.0,0.48,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,185,121,69.97,1,164.2,3.2,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,185,121,57.58,1,135.5,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,127,56,100.0,1,234.9,31.53,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,127,56,100.0,1,234.95,30.95,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,127,56,100.0,1,235.7,1.15,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,127,56,100.0,1,240.05,30.74,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,112,6,18.12,1,250.25,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,3,112,6,24.73,2,62.85,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,112,6,18.12,1,216.85,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,8,112,6,17.67,1,199.15,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,1,1,40,190,100.0,5,156.9,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,40,190,10.09,1,19.0,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,40,190,100.0,5,216.1,1.24,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,40,190,10.44,1,19.0,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,174,121,100.0,2,162.2,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,174,121,100.0,2,163.4,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,174,121,57.01,2,94.8,4.52,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,174,121,100.0,2,161.95,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,119,185,44.76,0,68.0,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,119,185,44.76,0,68.2,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,119,185,44.76,0,68.05,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,119,185,44.76,0,68.1,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,236,223,100.0,0,150.75,1.33,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,236,223,100.0,0,151.75,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,236,223,82.3,1,129.65,3.22,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,236,223,100.0,0,150.4,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,1,217,152,30.97,0,84.65,4.89,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,3,217,152,30.47,0,82.15,1.68,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,1,6,217,152,44.79,2,119.2,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,1,8,217,152,53.32,1,462.55,0.96,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,2,1,78,225,43.22,1,151.85,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,78,225,40.35,1,144.85,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,78,225,45.39,2,158.9,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,78,225,48.99,0,235.7,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,103,21,28.11,1,71.85,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,103,21,60.19,1,122.95,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,103,21,86.66,3,430.3,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,103,21,14.73,1,22.95,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,127,87,62.99,1,162.6,1.99,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,127,87,65.26,1,143.95,1.16,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,127,87,100.0,3,222.5,1.26,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,127,87,4.18,0,11.8,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,19,103,25.24,0,38.25,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,19,103,19.86,0,30.55,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,19,103,20.01,0,30.7,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,19,103,24.01,0,36.9,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,230,210,48.4,1,31.25,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,230,210,44.76,1,128.85,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,230,210,100.0,1,129.9,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,230,210,48.4,1,30.95,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,250,190,1.34,0,3.65,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,250,190,1.34,0,3.65,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,250,190,1.12,0,3.35,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,250,190,1.12,0,3.35,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,220,118,30.77,0,36.1,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,220,118,30.77,0,36.15,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,6,220,118,30.77,0,36.2,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,8,220,118,30.77,0,37.95,0.0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,1,200,224,100.0,4,227.15,1.34,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,3,200,224,12.89,2,22.95,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
